PRICE,LAPTOP_BRAND,LAPTOP_MODEL,LAPTOP_CONDITION,CPU_BRAND,GPU_TYPE,RAM_GB,SSD_GB,HDD_GB,SCREEN_SIZE,SCREEN_RESOLUTION,CITY,POST_YEAR,POST_MONTH,RES_WIDTH,RES_HEIGHT,TOTAL_PIXELS,PPI,STORAGE_SCORE,CPU_TIER,BRAND_TIER,IS_GAMING
96000.0,NAN,NEEDTOBEFILLED,Never Used,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,1,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
45000.0,HP,NEEDTOBEFILLED,Used - Good,Intel Core i7,Integrated,6.0,256.0,0.0,14.0,1920x1080,BAB EZZOUAR,2025,4,1920,1080,2073600,157.3505121487356,256.0,High-End,Mainstream,0
83000.0,HP,NEEDTOBEFILLED,Used - Excellent,AMD Ryzen 7,Integrated,16.0,512.0,0.0,13.3,1920x1080,OULED FAYET,2025,8,1920,1080,2073600,165.6321180513006,512.0,High-End,Mainstream,0
77900.0,MICROSOFT,NEEDTOBEFILLED,Used - Good,Apple Silicon,Integrated,4.0,128.0,0.0,12.0,1920x1080,DJELFA,2021,9,1920,1080,2073600,183.5755975068582,128.0,Premium,Premium,0
520000.0,LENOVO THINKPAD P16 GEN 2 STATION DE TRAVAIL MOBILE,NEEDTOBEFILLED,Never Used,Intel Core i9,Integrated,16.0,1024.0,0.0,16.0,1920x1080,BAB EZZOUAR,2025,6,1920,1080,2073600,137.68169813014364,1024.0,Premium,Budget,0
125000.0,LENOVO,NEEDTOBEFILLED,Never Used,Intel Core i5,Integrated,16.0,512.0,0.0,14.0,1920x1080,BAB EZZOUAR,2025,4,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Mainstream,0
47000.0,HP,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,8.0,256.0,0.0,15.0,1920x1080,MOSTAGANEM,2025,8,1920,1080,2073600,146.86047800548656,256.0,Mid-Range,Mainstream,0
45000.0,INTEL,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,8.0,256.0,0.0,14.0,1920x1080,ORAN,2024,9,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Budget,0
80000.0,NAN,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,8.0,256.0,0.0,12.5,1920x1080,BLIDA,2025,7,1920,1080,2073600,176.23257360658386,256.0,Mid-Range,Budget,0
132000.0,DELL,NEEDTOBEFILLED,Used - Good,Intel Core i7,Integrated,32.0,256.0,0.0,14.0,1920x1080,BAB EZZOUAR,2025,5,1920,1080,2073600,157.3505121487356,256.0,High-End,Mainstream,0
58000.0,LENOVO,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,8.0,256.0,0.0,14.0,1920x1080,BAB EZZOUAR,2025,4,1920,1080,2073600,157.3505121487356,256.0,Entry-Level,Mainstream,0
100000.0,LENOVO,NEEDTOBEFILLED,NAN,Other,Integrated,8.0,512.0,0.0,15.6,1920x1080,BAB EZZOUAR,2025,4,1920,1080,2073600,141.21199808219862,512.0,Entry-Level,Mainstream,0
50000.0,INTEL,NEEDTOBEFILLED,Used - Excellent,Intel Core i7,Integrated,16.0,256.0,0.0,17.3,1920x1080,BEJAIA,2025,6,1920,1080,2073600,127.33567457123111,256.0,High-End,Budget,0
100000.0,HP,NEEDTOBEFILLED,Used - Good,Intel Core i7,Integrated,16.0,256.0,0.0,15.0,1920x1080,SKIKDA,2021,11,1920,1080,2073600,146.86047800548656,256.0,High-End,Mainstream,0
138000.0,APPLE,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,4,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Premium,0
9000.0,ASUS,NEEDTOBEFILLED,ETAT MOYEN,Other,Integrated,2.0,32.0,0.0,10.1,1920x1080,MOSTAGANEM,2024,12,1920,1080,2073600,218.10962080022756,32.0,Entry-Level,Mainstream,0
50000.0,NAN,NEEDTOBEFILLED,Used - Good,Other,Integrated,8.0,1.0,0.0,15.0,1920x1080,ZERALDA,2024,11,1920,1080,2073600,146.86047800548656,1.0,Entry-Level,Budget,0
65000.0,TOSHIBA,NEEDTOBEFILLED,Used - Good,Intel Core i7,Integrated,8.0,256.0,0.0,14.0,1920x1080,BORDJ EL KIFFAN,2021,8,1920,1080,2073600,157.3505121487356,256.0,High-End,Budget,0
62000.0,HP ELITEBOOK,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,8.0,128.0,0.0,14.0,1920x1080,ADRAR,2025,8,1920,1080,2073600,157.3505121487356,128.0,Mid-Range,Budget,0
95000.0,HP,NEEDTOBEFILLED,Used - Good,Intel Core i7,Integrated,8.0,1132.0,0.0,15.0,1920x1080,OULED MOUSSA,2021,9,1920,1080,2073600,146.86047800548656,1132.0,High-End,Mainstream,0
55000.0,ASUS PLUME,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,4.0,64.0,0.0,14.0,1920x1080,SAID HAMDINE,2024,8,1920,1080,2073600,157.3505121487356,64.0,Entry-Level,Budget,0
150000.0,INTEL,NEEDTOBEFILLED,Never Used,Intel Core i7,Integrated,8.0,512.0,0.0,14.0,1920x1080,BAB EZZOUAR,2024,12,1920,1080,2073600,157.3505121487356,512.0,High-End,Budget,0
68000.0,NAN,NEEDTOBEFILLED,Never Used,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2022,12,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
35000.0,APPLE,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,5.0,256.0,0.0,13.0,1920x1080,DELY BRAHIM,2024,9,1920,1080,2073600,169.45439769863833,256.0,Entry-Level,Premium,0
72000.0,NAN,NEEDTOBEFILLED,Used - Excellent,AMD Ryzen 5,Integrated,16.0,512.0,0.0,14.0,1920x1080,BAB EZZOUAR,2025,7,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Budget,0
35000.0,ACER,NEEDTOBEFILLED,Used - Excellent,Intel Core i3,Integrated,8.0,128.0,0.0,15.0,1920x1080,SETIF,2025,6,1920,1080,2073600,146.86047800548656,128.0,Entry-Level,Budget,0
126000.0,LENOVO,NEEDTOBEFILLED,Used - Good,Intel Core i7,Integrated,16.0,512.0,0.0,14.0,1920x1080,BAB EZZOUAR,2025,8,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
45000.0,INTEL,NEEDTOBEFILLED,Used - Good,Intel Core i5,Integrated,8.0,256.0,0.0,12.3,1920x1080,MEDEA,2025,7,1920,1080,2073600,179.09814390912993,256.0,Mid-Range,Budget,0
88000.0,APPLE,NEEDTOBEFILLED,Used - Good,Intel Core i5,Integrated,8.0,256.0,0.0,13.0,1920x1080,BAB EZZOUAR,2025,8,1920,1080,2073600,169.45439769863833,256.0,Mid-Range,Premium,0
199000.0,APPLE,NEEDTOBEFILLED,Used - Excellent,Apple Silicon,Integrated,8.0,512.0,0.0,13.0,1920x1080,BAB EZZOUAR,2024,11,1920,1080,2073600,169.45439769863833,512.0,Premium,Premium,0
80000.0,DELL,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,8.0,256.0,0.0,13.0,1920x1080,KOUBA,2025,8,1920,1080,2073600,169.45439769863833,256.0,Mid-Range,Mainstream,0
32000.0,HP,NEEDTOBEFILLED,Used - Good,Other,Integrated,4.0,128.0,0.0,15.6,1920x1080,ROUIBA,2023,1,1920,1080,2073600,141.21199808219862,128.0,Entry-Level,Mainstream,0
140000.0,APPLE,NEEDTOBEFILLED,Never Used,Apple Silicon,Integrated,16.0,512.0,0.0,13.0,1920x1080,HUSSEIN DEY,2025,8,1920,1080,2073600,169.45439769863833,512.0,Premium,Premium,0
175000.0,APPLE,NEEDTOBEFILLED,Used - Excellent,Apple Silicon,Integrated,0.0,512.0,0.0,13.0,1920x1080,KOUBA,2025,7,1920,1080,2073600,169.45439769863833,512.0,Premium,Premium,0
145000.0,DELL,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,16.0,512.0,0.0,14.0,1920x1080,KOUBA,2025,8,1920,1080,2073600,157.3505121487356,512.0,Entry-Level,Mainstream,0
325000.0,HP,NEEDTOBEFILLED,Used - Good,Intel Core i7,Integrated,64.0,1024.0,0.0,16.0,1920x1080,KOUBA,2025,7,1920,1080,2073600,137.68169813014364,1024.0,High-End,Mainstream,0
148000.0,HP,NEEDTOBEFILLED,Used - Excellent,Intel Core i7,Integrated,16.0,512.0,0.0,15.0,1920x1080,CHERAGA,2025,7,1920,1080,2073600,146.86047800548656,512.0,High-End,Mainstream,0
139000.0,NAN,NEEDTOBEFILLED,Never Used,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,4,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
67000.0,TOSHIBA,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,16.0,512.0,0.0,14.0,1920x1080,BAB EZZOUAR,2025,7,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Budget,0
255000.0,APPLE,NEEDTOBEFILLED,Never Used,Apple Silicon,Integrated,16.0,256.0,0.0,15.6,1920x1080,KOUBA,2025,8,1920,1080,2073600,141.21199808219862,256.0,Premium,Premium,0
75000.0,INTEL,NEEDTOBEFILLED,Used - Good,Intel Core i5,Integrated,16.0,512.0,0.0,15.0,1920x1080,ZERALDA,2025,4,1920,1080,2073600,146.86047800548656,512.0,Mid-Range,Budget,0
78000.0,NAN,NEEDTOBEFILLED,Never Used,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,2,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
449000.0,AORUS,NEEDTOBEFILLED,Never Used,Intel Core i9,Integrated,32.0,2048.0,0.0,16.0,1920x1080,KOUBA,2025,7,1920,1080,2073600,137.68169813014364,2048.0,Premium,Budget,0
558000.0,NAN,NEEDTOBEFILLED,Never Used,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2024,9,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
41000.0,LENOVO,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,8.0,512.0,0.0,14.0,1920x1080,EL ACHOUR,2025,7,1920,1080,2073600,157.3505121487356,512.0,Entry-Level,Mainstream,0
139000.0,NAN,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,16.0,512.0,0.0,14.0,1920x1080,BAB EZZOUAR,2024,9,1920,1080,2073600,157.3505121487356,512.0,Entry-Level,Budget,0
28000.0,CONDOR,NEEDTOBEFILLED,Never Used,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,BAB EZZOUAR,2024,9,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
138000.0,DELL,NEEDTOBEFILLED,Used - Excellent,Intel Core i7,Integrated,32.0,1024.0,0.0,15.0,1920x1080,KOUBA,2025,7,1920,1080,2073600,146.86047800548656,1024.0,High-End,Mainstream,0
199000.0,INTEL I7-11800H,NEEDTOBEFILLED,Used - Good,Intel Core i7,Integrated,16.0,512.0,0.0,17.3,1920x1080,BAB EZZOUAR,2025,7,1920,1080,2073600,127.33567457123111,512.0,High-End,Budget,0
67000.0,LENOVO,NEEDTOBEFILLED,Used - Good,Intel Core i5,Integrated,16.0,512.0,0.0,14.0,1920x1080,BAB EZZOUAR,2025,2,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Mainstream,0
144000.0,ASUS,NEEDTOBEFILLED,Used - Good,Intel Core i7,Integrated,16.0,512.0,0.0,14.0,1920x1080,ALGER CENTRE,2025,6,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
68000.0,LENOVO,NEEDTOBEFILLED,Used - Excellent,Intel Core i7,Integrated,8.0,256.0,0.0,14.0,1920x1080,KOUBA,2025,8,1920,1080,2073600,157.3505121487356,256.0,High-End,Mainstream,0
45500.0,DELL,NEEDTOBEFILLED,Never Used,Other,Integrated,4.0,500.0,0.0,15.0,1920x1080,BAB EZZOUAR,2020,6,1920,1080,2073600,146.86047800548656,500.0,Entry-Level,Mainstream,0
75000.0,NAN,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,BAB EZZOUAR,2025,5,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
269000.0,HP,NEEDTOBEFILLED,Never Used,Other,Integrated,16.0,1024.0,0.0,15.0,1920x1080,KOUBA,2025,7,1920,1080,2073600,146.86047800548656,1024.0,Entry-Level,Mainstream,0
142000.0,INTEL,NEEDTOBEFILLED,Never Used,Intel Core i5,Integrated,16.0,512.0,0.0,14.0,1920x1080,BEJAIA,2025,3,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Budget,0
148000.0,NAN,NEEDTOBEFILLED,Never Used,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2024,9,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
55000.0,APPLE,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,8.0,60.0,0.0,13.0,1920x1080,AIN TAYA,2025,6,1920,1080,2073600,169.45439769863833,60.0,Entry-Level,Premium,0
45000.0,APPLE,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,TLEMCEN,2021,2,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Premium,0
259000.0,NAN,NEEDTOBEFILLED,Never Used,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,6,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
51000.0,DELL,NEEDTOBEFILLED,Used - Good,Intel Core i7,Integrated,8.0,256.0,0.0,13.0,1920x1080,KOUBA,2025,2,1920,1080,2073600,169.45439769863833,256.0,High-End,Mainstream,0
125000.0,DELL,NEEDTOBEFILLED,Used - Excellent,Intel Core i7,Integrated,32.0,1024.0,0.0,13.0,1920x1080,KOUBA,2025,7,1920,1080,2073600,169.45439769863833,1024.0,High-End,Mainstream,0
85000.0,NAN,NEEDTOBEFILLED,Used - Good,Other,Integrated,16.0,512.0,0.0,15.0,1920x1080,BAB EZZOUAR,2025,8,1920,1080,2073600,146.86047800548656,512.0,Entry-Level,Budget,0
55000.0,ASUS,NEEDTOBEFILLED,Used - Good,Intel Core i5,Integrated,8.0,512.0,0.0,14.0,1920x1080,SOUIDANIA,2025,8,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Mainstream,0
165000.0,APPEL,NEEDTOBEFILLED,Used - Excellent,Apple Silicon,Integrated,8.0,256.0,0.0,15.6,1920x1080,SIDI BEL ABBES,2024,10,1920,1080,2073600,141.21199808219862,256.0,Premium,Budget,0
165000.0,NAN,NEEDTOBEFILLED,Used - Excellent,Intel Core i7,Integrated,32.0,512.0,0.0,14.0,1920x1080,BAB EZZOUAR,2025,8,1920,1080,2073600,157.3505121487356,512.0,High-End,Budget,0
129000.0,NAN,NEEDTOBEFILLED,Never Used,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,7,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
109000.0,NAN,NEEDTOBEFILLED,Used - Good,Intel Core i5,Integrated,16.0,512.0,0.0,13.3,1920x1080,BAB EZZOUAR,2025,8,1920,1080,2073600,165.6321180513006,512.0,Mid-Range,Budget,0
135000.0,LENOVO,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,16.0,512.0,0.0,14.0,1920x1080,OUED SMAR,2025,7,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Mainstream,0
119000.0,DELL INSPIRON 15 3520,NEEDTOBEFILLED,Never Used,Intel Core i5,Integrated,16.0,512.0,0.0,15.0,1920x1080,KOUBA,2025,7,1920,1080,2073600,146.86047800548656,512.0,Mid-Range,Budget,0
75000.0,INTEL,NEEDTOBEFILLED,Never Used,Intel Core i3,Integrated,8.0,1000.0,0.0,14.1,1920x1080,BAB EZZOUAR,2024,11,1920,1080,2073600,156.23455106966654,1000.0,Entry-Level,Budget,0
295000.0,HP,NEEDTOBEFILLED,Used - Excellent,Intel Core i7,Integrated,32.0,1024.0,0.0,16.0,1920x1080,BAB EZZOUAR,2024,10,1920,1080,2073600,137.68169813014364,1024.0,High-End,Mainstream,0
48000.0,HP,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,4.0,1000.0,0.0,15.6,1920x1080,BEN AKNOUN,2021,2,1920,1080,2073600,141.21199808219862,1000.0,Entry-Level,Mainstream,0
109000.0,APPLE,NEEDTOBEFILLED,Used - Good,Apple Silicon,Integrated,8.0,256.0,0.0,13.0,1920x1080,MOSTAGANEM,2025,8,1920,1080,2073600,169.45439769863833,256.0,Premium,Premium,0
49000.0,APPLE,NEEDTOBEFILLED,Used - Good,Intel Core i5,Integrated,10.0,500.0,0.0,13.0,1920x1080,AIN TEMOUCHENT,2024,10,1920,1080,2073600,169.45439769863833,500.0,Mid-Range,Premium,0
69000.0,HP,NEEDTOBEFILLED,Used - Good,Intel Core i7,Integrated,16.0,256.0,0.0,14.0,1920x1080,BAB EZZOUAR,2025,8,1920,1080,2073600,157.3505121487356,256.0,High-End,Mainstream,0
64000.0,DELL,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,16.0,512.0,0.0,14.0,1920x1080,MOSTAGANEM,2025,8,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Mainstream,0
165000.0,DELL,NEEDTOBEFILLED,Never Used,Intel Core i7,Integrated,16.0,512.0,0.0,16.0,1920x1080,BAB EZZOUAR,2024,12,1920,1080,2073600,137.68169813014364,512.0,High-End,Mainstream,0
265000.0,HP,NEEDTOBEFILLED,Never Used,Intel Core i7,Integrated,16.0,512.0,0.0,15.6,1920x1080,AIN NAADJA,2025,8,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
87000.0,INTEL,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,16.0,512.0,0.0,15.6,1920x1080,BAB EZZOUAR,2024,12,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Budget,0
80000.0,AMD,NEEDTOBEFILLED,Used - Excellent,AMD Ryzen 7,Integrated,16.0,256.0,0.0,14.1,1920x1080,BAB EZZOUAR,2024,9,1920,1080,2073600,156.23455106966654,256.0,High-End,Budget,0
180000.0,ASUS TUF GAMING,NEEDTOBEFILLED,Used - Excellent,Intel Core i7,Integrated,16.0,512.0,0.0,15.6,1920x1080,SKIKDA,2025,2,1920,1080,2073600,141.21199808219862,512.0,High-End,Budget,0
99000.0,APPLE,NEEDTOBEFILLED,Used - Good,Intel Core i7,Integrated,16.0,512.0,0.0,13.4,1920x1080,DELY BRAHIM,2022,10,1920,1080,2073600,164.39605746882822,512.0,High-End,Premium,0
30000.0,LENOVO,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,4.0,128.0,0.0,15.0,1920x1080,BIRKHADEM,2024,11,1920,1080,2073600,146.86047800548656,128.0,Mid-Range,Mainstream,0
96500.0,NAN,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,16.0,512.0,0.0,14.0,1920x1080,BAB EZZOUAR,2025,4,1920,1080,2073600,157.3505121487356,512.0,Entry-Level,Budget,0
35000.0,ASUS,NEEDTOBEFILLED,Never Used,Other,Integrated,4.0,128.0,0.0,11.0,1920x1080,ALGER CENTRE,2024,11,1920,1080,2073600,200.26428818929983,128.0,Entry-Level,Mainstream,0
135000.0,HP,NEEDTOBEFILLED,Never Used,Other,Integrated,8.0,513.0,0.0,14.0,1920x1080,AIN NAADJA,2025,8,1920,1080,2073600,157.3505121487356,513.0,Entry-Level,Mainstream,0
115000.0,HP,NEEDTOBEFILLED,Never Used,Intel Core i5,Integrated,8.0,256.0,0.0,16.0,1920x1080,DOUERA,2025,7,1920,1080,2073600,137.68169813014364,256.0,Mid-Range,Mainstream,0
65000.0,LENOVO,NEEDTOBEFILLED,Never Used,Other,Integrated,4.0,1000.0,0.0,15.0,1920x1080,BLIDA,2021,9,1920,1080,2073600,146.86047800548656,1000.0,Entry-Level,Mainstream,0
89900.0,NAN,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,8.0,256.0,0.0,14.0,1920x1080,BLIDA,2025,7,1920,1080,2073600,157.3505121487356,256.0,Entry-Level,Budget,0
85000.0,DELL,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,8.0,512.0,0.0,15.6,1920x1080,MOSTAGANEM,2025,8,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
46000.0,DELL,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,8.0,256.0,0.0,14.0,1920x1080,KOUBA,2024,9,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
129000.0,NAN,NEEDTOBEFILLED,NAN,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2024,9,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
49000.0,ASUS,NEEDTOBEFILLED,Used - Excellent,Intel Core i3,Integrated,8.0,256.0,0.0,14.0,1920x1080,BAB EZZOUAR,2024,10,1920,1080,2073600,157.3505121487356,256.0,Entry-Level,Mainstream,0
64900.0,LENOVO THINKBOOK 14,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,8.0,256.0,0.0,14.0,1920x1080,ORAN,2025,6,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Budget,0
235000.0,HP,NEEDTOBEFILLED,Never Used,Other,Integrated,16.0,512.0,0.0,14.0,1920x1080,AIN NAADJA,2024,9,1920,1080,2073600,157.3505121487356,512.0,Entry-Level,Mainstream,0
299000.0,LENOVO LEGION 5I SLIM,NEEDTOBEFILLED,Used - Good,Intel Core i7,Integrated,32.0,2048.0,0.0,16.0,1920x1080,BAB EZZOUAR,2025,1,1920,1080,2073600,137.68169813014364,2048.0,High-End,Budget,0
118000.0,NAN,NEEDTOBEFILLED,Never Used,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,8,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
299000.0,HP,NEEDTOBEFILLED,Never Used,Other,Integrated,16.0,512.0,0.0,14.0,1920x1080,BLIDA,2024,11,1920,1080,2073600,157.3505121487356,512.0,Entry-Level,Mainstream,0
40000.0,ASUS,NEEDTOBEFILLED,Never Used,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,DOUAOUDA,2024,9,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Mainstream,0
129900.0,ASUS,NEEDTOBEFILLED,Never Used,Intel Core i5,Integrated,8.0,512.0,0.0,15.0,1920x1080,HYDRA,2025,8,1920,1080,2073600,146.86047800548656,512.0,Mid-Range,Mainstream,0
55000.0,LENOVO,NEEDTOBEFILLED,Used - Good,Other,Integrated,8.0,256.0,0.0,14.0,1920x1080,KOUBA,2025,7,1920,1080,2073600,157.3505121487356,256.0,Entry-Level,Mainstream,0
660000.0,MSI VECTOR,NEEDTOBEFILLED,Never Used,Intel Core i9,Integrated,32.0,1024.0,0.0,16.0,1920x1080,BAB EZZOUAR,2025,6,1920,1080,2073600,137.68169813014364,1024.0,Premium,Budget,0
99000.0,NAN,NEEDTOBEFILLED,Never Used,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,5,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
135000.0,NAN,NEEDTOBEFILLED,Never Used,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2024,7,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
91000.0,NAN,NEEDTOBEFILLED,Used - Good,Other,Integrated,256.0,256.0,0.0,14.0,1920x1080,BLIDA,2025,2,1920,1080,2073600,157.3505121487356,256.0,Entry-Level,Budget,0
118000.0,ASUS,NEEDTOBEFILLED,Used - Excellent,AMD Ryzen 5,Integrated,8.0,512.0,0.0,17.0,1920x1080,BIRKHADEM,2025,1,1920,1080,2073600,129.58277471072344,512.0,Mid-Range,Mainstream,0
69000.0,ACER,NEEDTOBEFILLED,Never Used,Other,Integrated,4.0,128.0,0.0,15.0,1920x1080,KOUBA,2025,8,1920,1080,2073600,146.86047800548656,128.0,Entry-Level,Budget,0
138000.0,MICROSOFT,NEEDTOBEFILLED,Never Used,Intel Core i7,Integrated,16.0,1000.0,0.0,13.0,1920x1080,ALGER CENTRE,2022,11,1920,1080,2073600,169.45439769863833,1000.0,High-End,Premium,0
46000.0,NAN,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,8.0,512.0,0.0,13.0,1920x1080,BAB EZZOUAR,2025,5,1920,1080,2073600,169.45439769863833,512.0,Entry-Level,Budget,0
103000.0,DELL,NEEDTOBEFILLED,Used - Good,Intel Core i5,Integrated,16.0,512.0,0.0,15.6,1920x1080,BAB EZZOUAR,2025,8,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
155000.0,DELL,NEEDTOBEFILLED,Used - Good,Intel Core i7,Integrated,8.0,1000.0,0.0,15.6,1920x1080,MILIANA,2022,7,1920,1080,2073600,141.21199808219862,1000.0,High-End,Mainstream,0
115000.0,LENOVO,NEEDTOBEFILLED,Used - Excellent,Other,Integrated,16.0,256.0,0.0,14.0,1920x1080,KOUBA,2025,7,1920,1080,2073600,157.3505121487356,256.0,Entry-Level,Mainstream,0
120000.0,INTEL,NEEDTOBEFILLED,Never Used,Intel Core i5,Integrated,16.0,256.0,0.0,14.0,1920x1080,BAB EZZOUAR,2025,6,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Budget,0
178000.0,HP,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,0.0,1512.0,0.0,15.6,1920x1080,KOUBA,2024,12,1920,1080,2073600,141.21199808219862,1512.0,Mid-Range,Mainstream,0
65000.0,LENOVO,NEEDTOBEFILLED,Used - Excellent,Intel Core i5,Integrated,8.0,256.0,0.0,12.0,1920x1080,ALGER CENTRE,2021,10,1920,1080,2073600,183.5755975068582,256.0,Mid-Range,Mainstream,0
165000.0,ASUS,NEEDTOBEFILLED,Used - Excellent,AMD Ryzen 7,Integrated,8.0,0.0,0.0,15.6,1920x1080,DAR EL BEIDA,2025,8,1920,1080,2073600,141.21199808219862,0.0,High-End,Mainstream,0
99000.0,NAN,NEEDTOBEFILLED,Never Used,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,4,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
75000.0,APPLE,NEEDTOBEFILLED,Used - Good,Apple Silicon,Integrated,8.0,256.0,0.0,13.0,1920x1080,ALGER CENTRE,2025,8,1920,1080,2073600,169.45439769863833,256.0,Premium,Premium,0
165000.0,DELL,NEEDTOBEFILLED,Never Used,Intel Core i7,Integrated,16.0,256.0,0.0,15.0,1920x1080,BAB EZZOUAR,2025,8,1920,1080,2073600,146.86047800548656,256.0,High-End,Mainstream,0
280000.0,MSI,NEEDTOBEFILLED,Used - Excellent,Intel Core i7,Integrated,64.0,1024.0,0.0,17.3,1920x1080,BOUMERDES,2024,11,1920,1080,2073600,127.33567457123111,1024.0,High-End,Mainstream,0
130000.0,NAN,NEEDTOBEFILLED,Used - Good,Other,Integrated,0.0,0.0,0.0,15.6,1920x1080,TEBESSA,2025,4,1920,1080,2073600,141.21199808219862,0.0,Entry-Level,Budget,0
44000.0,HP,NEEDTOBEFILLED,Used - Good,Intel Core i5,Integrated,16.0,512.0,0.0,14.0,1920x1080,HUSSEIN DEY,2023,3,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Mainstream,0
