PRICE,LAPTOP_CONDITION,LAPTOP_BRAND,LAPTOP_MODEL,DEDICATED_GPU,GPU_GENERAL,GPU_INTEGRATED,CPU,RAM_SIZE,RAM_TYPE,SSD_SIZE,HDD_SIZE,STORAGE_SIZE,STORAGE_TYPE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,CITY,POST_YEAR,POST_MONTH
148000.0,JAMAIS UTILIS,NeedToBeFilled,PAVILION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I7 1355U,8GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,ZERALDA,2025,7
148000.0,JAMAIS UTILIS,NeedToBeFilled,PRECISION,NVIDIA RTX A500,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I5 13600H,16GB,DDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,ALGER CENTRE,2025,1
148000.0,NeedToBeFilled,NeedToBeFilled,PAVILION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I5 1345U,16GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,TIZI OUZOU,2024,8
148000.0,JAMAIS UTILIS,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I5 1335U,16GB,DDR4,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080 FHD,KOUBA,2025,7
148000.0,NeedToBeFilled,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I5 1335U,16GB,DDR4,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,16.0,NeedToBeFilled,1920x1080 FHD,BIRKHADEM,2025,2
148000.0,JAMAIS UTILIS,NeedToBeFilled,THINKBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I5 1335U,8GB,DDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,CHERAGA,2025,8
148000.0,NeedToBeFilled,NeedToBeFilled,PRECISION,NVIDIA QUADRO T600,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I7 12700H,32GB,NeedToBeFilled,1TB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2025,5
148000.0,JAMAIS UTILIS,NeedToBeFilled,PAVILION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I7 12700,4GB,NeedToBeFilled,NeedToBeFilled,1TB,NeedToBeFilled,NeedToBeFilled,18.5,NeedToBeFilled,NeedToBeFilled,ALGER CENTRE,2024,11
148000.0,JAMAIS UTILIS,NeedToBeFilled,PAVILION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I7 1255U,16GB,DDR4X,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,ALGER CENTRE,2025,4
148000.0,NeedToBeFilled,NeedToBeFilled,TUF,NVIDIA GEFORCE RTX 3050,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I5 12500H,16GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,144Hz,FHD,EZZOUAR,2025,6
148000.0,BON TAT,NeedToBeFilled,VICTUS,NVIDIA GEFORCE RTX 3050,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I5 12450H,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,1920x1080 FHD,EZZOUAR,2025,7
148000.0,JAMAIS UTILIS,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I5 1235U,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,16.0,NeedToBeFilled,1920x1080 FHD,EZZOUAR,2025,8
148000.0,NeedToBeFilled,NeedToBeFilled,ZBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1185G7,32GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,1920x1080,KOUBA,2025,7
148000.0,NeedToBeFilled,NeedToBeFilled,SURFACE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1185G7,16GB,DDR4,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,2560x1440,ALGER CENTRE,2024,8
148000.0,NeedToBeFilled,NeedToBeFilled,ZBOOK,NVIDIA QUADRO T1200,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 11800H,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,CHERAGA,2025,7
148000.0,NeedToBeFilled,NeedToBeFilled,NITRO,NVIDIA GEFORCE GTX 1650,NeedToBeFilled,NeedToBeFilled,10TH GEN INTEL CORE I7 10750H,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,EL HARRACH,2025,4
148000.0,BON TAT,NeedToBeFilled,INSPIRON,NVIDIA GEFORCE MX230,NeedToBeFilled,NeedToBeFilled,10TH GEN INTEL CORE I7 1065G7,16GB,NeedToBeFilled,128GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,HYDRA,2022,10
147900.0,NeedToBeFilled,NeedToBeFilled,TUF,NVIDIA GEFORCE RTX 3050,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 4600H,8GB,DDR4,521GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,144Hz,NeedToBeFilled,JIJEL,2025,8
147800.0,NeedToBeFilled,NeedToBeFilled,PAVILION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 13500H,8GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,BABA HASSEN,2025,7
147000.0,NeedToBeFilled,NeedToBeFilled,GALAXY,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 1200U,8GB,DDR4,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,ALGER CENTRE,2025,8
147000.0,JAMAIS UTILIS,NeedToBeFilled,THINKBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I7 13700H,16GB,DDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,ALGER CENTRE,2024,8
147000.0,NeedToBeFilled,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I7 1365U,16GB,DDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2025,7
147000.0,JAMAIS UTILIS,NeedToBeFilled,PAVILION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I7 1355U,8GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,BATNA,2025,6
147000.0,JAMAIS UTILIS,NeedToBeFilled,SURFACE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I5 1235U,8GB,LPDDR5X,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,12.4,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2025,8
147000.0,JAMAIS UTILIS,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1185G7,16GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,EZZOUAR,2023,1
146900.0,JAMAIS UTILIS,NeedToBeFilled,VIVOBOOK,NVIDIA GEFORCE RTX 2050,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I5 12500H,8GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,16.0,NeedToBeFilled,NeedToBeFilled,ALGER CENTRE,2025,7
146000.0,BON TAT,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 7 165H,32GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,EZZOUAR,2025,7
146000.0,BON TAT,NeedToBeFilled,NeedToBeFilled,NVIDIA GEFORCE MX150,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 8550U,8GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2020,2
146000.0,JAMAIS UTILIS,NeedToBeFilled,PRECISION,NVIDIA QUADRO T600,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 11500H,32GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,NeedToBeFilled,DELY BRAHIM,2023,1
146000.0,JAMAIS UTILIS,NeedToBeFilled,IDEAPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE 5 120U,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2025,8
146000.0,NeedToBeFilled,NeedToBeFilled,IDEAPAD,NVIDIA GEFORCE RTX 3050,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 5600H,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,EZZOUAR,2024,10
146000.0,BON TAT,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,8TH GEN INTEL CORE I7 8650U,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2019,8
146000.0,NeedToBeFilled,NeedToBeFilled,LEGION,NVIDIA GEFORCE RTX 2060,NeedToBeFilled,NeedToBeFilled,10TH GEN INTEL CORE I5 10300H,24GB,DDR4,512GB 256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,120Hz,1920x1080 FHD,OULED MOUSSA,2025,7
145900.0,JAMAIS UTILIS,NeedToBeFilled,INSPIRON,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I7 1255U,8GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,120Hz,1920x1080,EZZOUAR,2025,4
145900.0,JAMAIS UTILIS,NeedToBeFilled,PROBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I5 1235U,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080 FHD,EL ACHOUR,2025,8
145000.0,NeedToBeFilled,NeedToBeFilled,ZBOOK,NVIDIA QUADRO T2000,NeedToBeFilled,NeedToBeFilled,INTEL XEON W 10855M,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2025,4
145000.0,NeedToBeFilled,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL ULTRA 7 165U,32GB,DDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080 FHD,EZZOUAR,2025,8
145000.0,NeedToBeFilled,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL ULTRA 7 165U,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,KOUBA,2025,8
145000.0,BON TAT,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL ULTRA 7 165H,32GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,EZZOUAR,2025,7
145000.0,NeedToBeFilled,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL ULTRA 7,32GB,DDR4,1TB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,NeedToBeFilled,ORAN,2025,7
145000.0,JAMAIS UTILIS,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 7 165U,32GB,DDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.3,NeedToBeFilled,1920x1080,ALGER CENTRE,2025,7
145000.0,JAMAIS UTILIS,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 7 165U,32GB,DDR5X,1TB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.3,NeedToBeFilled,1920x1080,ALGER CENTRE,2025,7
145000.0,BON TAT,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 7 155H,16GB,DDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080 FHD,EZZOUAR,2025,8
145000.0,JAMAIS UTILIS,NeedToBeFilled,INSPIRON,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 5 238V VPRO,32GB,LPDDR5X,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2025,8
145000.0,NeedToBeFilled,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 5 135U VPRO,16GB,DDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,16.0,NeedToBeFilled,1920x1200,EZZOUAR,2025,8
145000.0,NeedToBeFilled,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 5 135U,16GB,DDR5X,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,16.0,NeedToBeFilled,NeedToBeFilled,OUARGLA,2025,6
145000.0,JAMAIS UTILIS,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 5 125U,16GB,DDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.3,NeedToBeFilled,FHD,AIN NAADJA,2025,5
145000.0,JAMAIS UTILIS,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 5 125U,16GB,DDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.3,NeedToBeFilled,1920x1080,EZZOUAR,2025,7
145000.0,NeedToBeFilled,NeedToBeFilled,PROBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 5 125U,16GB,DDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,16.0,NeedToBeFilled,1920x1200,KOUBA,2025,8
145000.0,JAMAIS UTILIS,NeedToBeFilled,PAVILION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 5 125H,16GB,DDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,FULL HD,ORAN,2025,2
145000.0,JAMAIS UTILIS,NeedToBeFilled,PAVILION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 5 125H,32GB,DDR5X,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,ALGER CENTRE,2025,7
145000.0,JAMAIS UTILIS,NeedToBeFilled,GALAXY,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 5 125H,16GB,DDR5X,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,3072x1920,ALGER CENTRE,2024,10
145000.0,NeedToBeFilled,NeedToBeFilled,MACBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE M3 8100Y,8GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,12.0,NeedToBeFilled,NeedToBeFilled,BIRKHADEM,2021,11
145000.0,NeedToBeFilled,NeedToBeFilled,XPS,NVIDIA GEFORCE GTX 1650,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 9850H,32GB,DDR4,1TB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,4K,EZZOUAR,2024,9
145000.0,BON TAT,NeedToBeFilled,MACBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9,16GB,NeedToBeFilled,1TB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,16.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2025,8
145000.0,BON TAT,NeedToBeFilled,MACBOOK,AMD RADEON PRO 555X,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 9750H,16GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2024,8
145000.0,BON TAT,NeedToBeFilled,ROG,NVIDIA GEFORCE RTX 2070,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 9750H,16GB,DDR4,256GB,750GB,NeedToBeFilled,NeedToBeFilled,17.3,144Hz,NeedToBeFilled,EL MILIA,2025,7
145000.0,BON TAT,NeedToBeFilled,XPS,NVIDIA GEFORCE GTX 960,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 6700HQ,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2019,9
145000.0,JAMAIS UTILIS,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1365U VPRO,16GB,DDR4X,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,ALGER CENTRE,2024,10
145000.0,BON TAT,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1365U,32GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,1920x1080 FHD,EZZOUAR,2025,8
145000.0,BON TAT,NeedToBeFilled,IDEAPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 13620H,16GB,DDR5,1024GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,EZZOUAR,2025,6
145000.0,JAMAIS UTILIS,NeedToBeFilled,ASPIRE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1355U,16GB,DDR5,1TB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,ALGER CENTRE,2024,9
145000.0,NeedToBeFilled,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1355U,16GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,KOUBA,2025,7
145000.0,NeedToBeFilled,NeedToBeFilled,YOGA,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1355U,16GB,DDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,16.0,NeedToBeFilled,1920x1080,ALGER CENTRE,2024,8
145000.0,JAMAIS UTILIS,NeedToBeFilled,VIVOBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1335U,8GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080 FHD,EZZOUAR,2025,7
145000.0,BON TAT,NeedToBeFilled,PRECISION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1270P VPRO,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2024,12
145000.0,NeedToBeFilled,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1260U,16GB,DDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2024,8
145000.0,JAMAIS UTILIS,NeedToBeFilled,SURFACE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1185G7,16GB,DDR4X,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,2560x1440,ALGER CENTRE,2024,9
145000.0,JAMAIS UTILIS,NeedToBeFilled,ZBOOK,NVIDIA QUADRO T1200,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 11850H,32GB,NeedToBeFilled,1TB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,ALGER CENTRE,2025,6
145000.0,BON TAT,NeedToBeFilled,ZENBOOK,NVIDIA GEFORCE MX450,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1165G7,16GB,NeedToBeFilled,1TB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2023,1
145000.0,JAMAIS UTILIS,NeedToBeFilled,PAVILION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1165G7,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080 FHD,EZZOUAR,2024,11
145000.0,JAMAIS UTILIS,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1165G7,32GB,NeedToBeFilled,1TB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,ALGER CENTRE,2025,3
145000.0,NeedToBeFilled,NeedToBeFilled,XPS,NVIDIA GEFORCE GTX 1650 TI,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 10750H,16GB,NeedToBeFilled,512GB,1TB,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,ORAN,2025,2
145000.0,BON TAT,NeedToBeFilled,XPS,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 10510U,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,1920x1080 FHD,EZZOUAR,2022,10
145000.0,BON TAT,NeedToBeFilled,IMAC,AMD RADEON R9 M395X,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2025,8
145000.0,NeedToBeFilled,NeedToBeFilled,MACBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7,32GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,16.0,NeedToBeFilled,NeedToBeFilled,ZERALDA,2025,5
145000.0,BON TAT,NeedToBeFilled,MACBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,16.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2025,2
145000.0,BON TAT,NeedToBeFilled,MACBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 8257U,8GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2023,1
145000.0,BON TAT,NeedToBeFilled,MACBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 7360U,8GB,LPDDR3,128GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.3,NeedToBeFilled,2560x1600,EZZOUAR,2019,9
145000.0,BON TAT,NeedToBeFilled,LEGION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 7300HQ,8GB,NeedToBeFilled,NeedToBeFilled,1256GB,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,NeedToBeFilled,BENI MERED,2021,9
145000.0,NeedToBeFilled,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 13450U,16GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,EZZOUAR,2024,12
145000.0,JAMAIS UTILIS,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 1335U,16GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,SKIKDA,2025,8
145000.0,NeedToBeFilled,NeedToBeFilled,STEALTH,NVIDIA GEFORCE RTX 3050,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 12450H,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,144Hz,NeedToBeFilled,EZZOUAR,2025,7
145000.0,JAMAIS UTILIS,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 1235U,8GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2024,12
145000.0,JAMAIS UTILIS,NeedToBeFilled,GALAXY,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 120U,8GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,NeedToBeFilled,BEJAIA,2025,5
