PRICE,LAPTOP_CONDITION,LAPTOP_BRAND,LAPTOP_MODEL,DEDICATED_GPU,GPU_GENERAL,GPU_INTEGRATED,CPU,RAM_SIZE,RAM_TYPE,SSD_SIZE,HDD_SIZE,STORAGE_SIZE,STORAGE_TYPE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,CITY,POST_YEAR,POST_MONTH,RAM_GB,SSD_GB,HDD_GB,SCREEN_FREQUENCY_NUM,SCREEN_RESOLUTION_CLEAN,RES_WIDTH,RES_HEIGHT,TOTAL_PIXELS,PPI,TOTAL_STORAGE_GB,RAM_STORAGE_RATIO,IS_GAMING,CPU_TIER,BRAND_TIER,STORAGE_SCORE
199000.0,Etat neuf,Lenovo,THINKPAD,,Intégrée,Intel® Arc™ Graphics 140V (16GB),"Intel® Core™ Ultra 7 258V (1,8 GHz de fréquence de base, jusqu’à 4,9 GHz en Boost maximal, 8 Mo de mémoire cache L3, 4 cœurs, 8 threads)",32.0GB,DDR5,512GB,,512GBGO,SSD,15.0,60.0Hz,1920x1080,KOUBA,2024,10,32.0,512.0,0.0,60.0,,1920,1080,2073600,146.86047800548656,512.0,16384.0,0,Other,Mainstream,512.0
139000.0,Used - Poor,ACER,PREDATOR,NVIDIA GEFORCE GTX 1660 TI,Standard Graphics,Integrated,INTEL CORE I7 10750H,32.0GB,DDR4,512GB,,Not Specified,SSD,15.6,144.0Hz,1366x768,Not Specified,2025,2,32.0,512.0,0.0,144.0,1366x768,1366,768,1049088,100.45466986113652,512.0,16384.0,1,High-End,Budget,512.0
123000.0,Good Condition,DELL,LATITUDE,,Standard Graphics,Integrated,INTEL CORE I5 1145G7,16.0GB,DDR5,512GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2024,10,16.0,512.0,0.0,60.0,1920x1080,1920,1080,2073600,157.3505121487356,512.0,8192.0,0,Mid-Range,Mainstream,512.0
66000.0,Used - Good,ASUS,VIVOBOOK,NVIDIA GEFORCE GT 920,Standard Graphics,Integrated,6TH GEN INTEL CORE I5 6200U,6.0GB,DDR4,,1024GB,Not Specified,HDD,15.0,60.0Hz,1920x1080,BAB EZZOUAR,2020,3,6.0,0.0,1024.0,60.0,,1920,1080,2073600,146.86047800548656,1024.0,0.0,0,Mid-Range,Mainstream,204.8
179000.0,Used - Good,APPLE,IMAC,AMD RADEON M395,Standard Graphics,Integrated,INTEL CORE I7,32.0GB,DDR5,512GB,,Not Specified,SSD,14.0,60.0Hz,5120x2880,BAB EZZOUAR,2025,8,32.0,512.0,0.0,60.0,5120x2880,5120,2880,14745600,419.6013657299616,512.0,16384.0,0,High-End,Premium,512.0
135000.0,Used - Good,HP,PAVILION,,Standard Graphics,Integrated,INTEL CORE I7 1255U,16.0GB,DDR5,512GB,,Not Specified,SSD,15.6,60.0Hz,1920x1080,EL ACHOUR,2024,12,16.0,512.0,0.0,60.0,1920x1080,1920,1080,2073600,141.21199808219862,512.0,8192.0,0,High-End,Mainstream,512.0
150000.0,Good Condition,APPLE,MACBOOK AIR,,Standard Graphics,Integrated,APPLE M1,16.0GB,DDR5,512GB,,Not Specified,SSD,14.0,60.0Hz,2560x1600,Not Specified,2025,5,16.0,512.0,0.0,60.0,,2560,1600,4096000,215.6338544470081,512.0,8192.0,0,Mid-Range,Premium,512.0
260000.0,Good Condition,LENOVO,IDEAPAD,,Standard Graphics,Integrated,INTEL CELERON N3060,4.0GB,DDR3,256GB,,Not Specified,SSD,15.6,60.0Hz,1366x768,Not Specified,2025,1,4.0,256.0,0.0,60.0,1366x768,1366,768,1049088,100.45466986113652,256.0,1024.0,0,Entry-Level,Mainstream,256.0
65900.0,Neuf jamais utilisé,DELL,LATITUDE,,Intégrée,Integrated,Intel Core i3-7020U @ 2.30GHz,4.0GB,DDR4,1000GB,,1000GO,SSD,15.0,60.0Hz,1920x1080,BAB EZZOUAR,2025,8,4.0,1000.0,0.0,60.0,,1920,1080,2073600,146.86047800548656,1000.0,4000.0,0,Entry-Level,Mainstream,1000.0
79000.0,Never Used (New),HP,ELITEBOOK,,Standard Graphics,Integrated,INTEL CORE I5 10310U,16.0GB,DDR4,256GB,,Not Specified,SSD,13.3,60.0Hz,1920x1080,Not Specified,2024,10,16.0,256.0,0.0,60.0,1920x1080,1920,1080,2073600,165.6321180513006,256.0,4096.0,0,Mid-Range,Mainstream,256.0
180000.0,Used - Good,DELL,INSPIRON,NVIDIA GEFORCE RTX 3070 TI,Standard Graphics,Integrated,12TH GEN INTEL CORE I9 12900H,16.0GB,DDR5,512GB,,Not Specified,SSD,15.6,165.0Hz,1920x1080,KOUBA,2025,6,16.0,512.0,0.0,165.0,1920x1080,1920,1080,2073600,141.21199808219862,512.0,8192.0,1,Enthusiast,Mainstream,512.0
48000.0,Etat neuf,LENOVO,IDEAPAD,,Intégrée,AMD RADEON GRAPHICS,AMD RYZEN 3 7320,8.0GB,DDR4,256GB,,256GO,SSD,14.0,60.0Hz,1920x1080,BAB EZZOUAR,2025,8,8.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,2048.0,0,Entry-Level,Mainstream,256.0
70000.0,Never Used (New),HP,PAVILION,,Standard Graphics,Integrated,AMD RYZEN 5,8.0GB,DDR4,128GB,,Not Specified,SSD,17.3,60.0Hz,1920x1080,Not Specified,2025,8,8.0,128.0,0.0,60.0,,1920,1080,2073600,127.33567457123112,128.0,1024.0,0,Mid-Range,Mainstream,128.0
185000.0,New,HP,PAVILION,,Standard Graphics,Integrated,INTEL CORE ULTRA 5 125U,16.0GB,DDR5,512GB,,Not Specified,SSD,16.0,60.0Hz,2560x1440,BAB EZZOUAR,2025,8,16.0,512.0,0.0,60.0,,2560,1440,3686400,183.5755975068582,512.0,8192.0,0,Other,Mainstream,512.0
72000.0,Used - Poor,APPLE,MACBOOK,,Standard Graphics,Integrated,INTEL CORE I3,8.0GB,DDR4,256GB,,Not Specified,SSD,13.3,60.0Hz,2560x1440,BAB EZZOUAR,2025,4,8.0,256.0,0.0,60.0,2560x1440,2560,1440,3686400,220.84282406840083,256.0,2048.0,0,Entry-Level,Premium,256.0
30000.0,Used - Poor,LENOVO,THINKPAD,,Standard Graphics,Integrated,INTEL CORE I5,2.0GB,DDR4,119GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,OUED SMAR,2025,7,2.0,119.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,119.0,238.0,0,Mid-Range,Mainstream,119.0
59999.0,Used - Fair,LENOVO,THINKPAD,,Standard Graphics,Integrated,INTEL CORE I3,16.0GB,DDR5,128GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2024,8,16.0,128.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,128.0,2048.0,0,Entry-Level,Mainstream,128.0
79000.0,Etat neuf,HP,ELITEBOOK,,Intégrée,INTEL IRIS XE GRAPHICS,INTEL 11EME GENERATION CORE i5 1135G7 @2.40 GHz,16.0GB,DDR5,512GB,,512GO,SSD,14.0,60.0Hz,1920x1080,MOSTAGANEM,2025,8,16.0,512.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,512.0,8192.0,0,Mid-Range,Mainstream,512.0
19500.0,Good Condition,LENOVO,IDEAPAD,,Standard Graphics,Integrated,INTEL CORE I5 3230M,12.0GB,DDR4,256GB,500GB,Not Specified,Hybrid,14.0,60.0Hz,1366x768,Not Specified,2025,8,12.0,256.0,500.0,60.0,1366x768,1366,768,1049088,111.93520355955212,756.0,3072.0,0,Mid-Range,Mainstream,356.0
65000.0,Etat neuf,Intel,Not Specified,,Intégrée,Intel iris xe,I5-10310U,8.0GB,DDR4,256GB,,256GO,SSD,14.0,60.0Hz,1920x1080,BAB EZZOUAR,2024,10,8.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,2048.0,0,Mid-Range,Niche,256.0
128000.0,Never Used (New),ASUS,VIVOBOOK,,Standard Graphics,Integrated,12TH GEN INTEL CORE I5 1200U,16.0GB,DDR4,512GB,,Not Specified,SSD,16.1,60.0Hz,1920x1080,Not Specified,2025,8,16.0,512.0,0.0,60.0,1920x1080,1920,1080,2073600,136.82653230324834,512.0,8192.0,0,Mid-Range,Mainstream,512.0
185000.0,Good Condition,ACER,PREDATOR,NVIDIA GEFORCE RTX 3060,Standard Graphics,Integrated,INTEL CORE I7 12700H,16.0GB,DDR5,512GB,,Not Specified,SSD,15.0,144.0Hz,1920x1080,Not Specified,2024,10,16.0,512.0,0.0,144.0,,1920,1080,2073600,146.86047800548656,512.0,8192.0,1,High-End,Budget,512.0
170000.0,Used - Good,APPLE,MAC,,Standard Graphics,Integrated,APPLE M2,16.0GB,DDR5,500GB,,Not Specified,SSD,13.6,60.0Hz,1920x1080,Not Specified,2025,8,16.0,500.0,0.0,60.0,,1920,1080,2073600,161.97846838840428,500.0,8000.0,0,Mid-Range,Premium,500.0
115000.0,Etat neuf,lenovo,THINKPAD,,Intégrée,Intel Iris Xe Graphics,"Processeur Intel Core i5 1250p 1,70GHz (16 CPUs),  12 Mo Cache",32.0GB,DDR5,256GB,,256GO,SSD,14.0,60.0Hz,1920x1080,AZZABA,2024,10,32.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,8192.0,0,Mid-Range,Mainstream,256.0
50000.0,Bon état,LENOVO,THINKPAD,,Intégrée,Integrated,Intel Core i5-6200U @ 2.30GHz,8.0GB,DDR4,256GB,,256GO,SSD,12.0,60.0Hz,1920x1080,BAB EZZOUAR,2025,8,8.0,256.0,0.0,60.0,,1920,1080,2073600,183.5755975068582,256.0,2048.0,0,Mid-Range,Mainstream,256.0
119000.0,Used - Good,MICROSOFT,SURFACE,NVIDIA GEFORCE GTX 1650,Standard Graphics,Integrated,10TH GEN INTEL CORE I7 10710U,16.0GB,DDR5,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,ALGER CENTRE,2024,9,16.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,4096.0,1,High-End,Premium,256.0
125000.0,Good Condition,DELL,INSPIRON,,Standard Graphics,Integrated,8TH GEN INTEL CORE I7 8565U,8.0GB,DDR4,256GB,,Not Specified,SSD,13.0,60.0Hz,1920x1080,Not Specified,2025,11,8.0,256.0,0.0,60.0,,1920,1080,2073600,169.45439769863833,256.0,2048.0,0,High-End,Mainstream,256.0
68000.0,Etat neuf,Fujitsu,Not Specified,,Intégrée,Intel iris xe,Intel core i5 1245u 2.30GHz,16.0GB,DDR5,512GB,,512GO,SSD,14.0,60.0Hz,1920x1080,ALGER CENTRE,2024,10,16.0,512.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,512.0,8192.0,0,Mid-Range,Niche,512.0
285000.0,Never Used (New),ACER,NITRO,NVIDIA GEFORCE RTX 3080,Standard Graphics,Integrated,AMD RYZEN 9 5900HX,32.0GB,DDR4,512GB,1000GB,Not Specified,Hybrid,15.6,60.0Hz,1920x1080,Not Specified,2025,6,32.0,512.0,1000.0,60.0,1920x1080,1920,1080,2073600,141.21199808219862,1512.0,16384.0,1,Enthusiast,Budget,712.0
65000.0,Used - Good,DELL,LATITUDE,,Standard Graphics,Integrated,11TH GEN INTEL CORE I5 1135G7,16.0GB,DDR5,256GB,,Not Specified,SSD,13.0,60.0Hz,1920x1080,CHLEF,2025,8,16.0,256.0,0.0,60.0,,1920,1080,2073600,169.45439769863833,256.0,4096.0,0,Mid-Range,Mainstream,256.0
56000.0,Used - Fair,HP,PAVILION,,Standard Graphics,Integrated,8TH GEN INTEL CORE I5,8.0GB,DDR4,256GB,,Not Specified,SSD,15.6,60.0Hz,1920x1080,Not Specified,2024,10,8.0,256.0,0.0,60.0,,1920,1080,2073600,141.21199808219862,256.0,2048.0,0,Mid-Range,Mainstream,256.0
25000.0,Used - Fair,HP,PAVILION,,Standard Graphics,Integrated,INTEL CORE I3,4.0GB,DDR4,256GB,,Not Specified,SSD,15.0,60.0Hz,1920x1080,DOUERA,2025,3,4.0,256.0,0.0,60.0,,1920,1080,2073600,146.86047800548656,256.0,1024.0,0,Entry-Level,Mainstream,256.0
220000.0,Good Condition,APPLE,MACBOOK PRO,AMD RADEON R9 M370,Standard Graphics,Integrated,INTEL CORE I7 4980HQ,16.0GB,DDR5,1000GB,,Not Specified,SSD,15.0,60.0Hz,3024x1964,Not Specified,2025,2,16.0,1000.0,0.0,60.0,,3024,1964,5939136,240.3873910540605,1000.0,16000.0,0,High-End,Premium,1000.0
24000.0,Etat neuf,Intel,Not Specified,,Intégrée,Integrated,Atom,2.0GB,DDR4,32GB,,32GO,SSD,14.1,60.0Hz,1920x1080,KOUBA,2024,10,2.0,32.0,0.0,60.0,,1920,1080,2073600,156.23455106966654,32.0,64.0,0,Other,Niche,32.0
112500.0,Neuf jamais utilisé,Lenovo,IDEAPAD,Aucune,Intégrée,Intel UHD Graphics (intégrée au processeur i5-1155G7),Intel Core i5-1155G7 – 2.5GHz (11ᵉ génération),8.0GB,DDR4,1000GB,,1000GO,SSD,14.0,60.0Hz,1920x1080,AOMAR,2024,10,8.0,1000.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,1000.0,8000.0,0,Mid-Range,Mainstream,1000.0
122900.0,Never Used (New),HP,PAVILION,,Standard Graphics,Integrated,INTEL CORE I5 1334U,8.0GB,DDR4,256GB,,Not Specified,SSD,15.6,60.0Hz,1920x1080,Not Specified,2025,6,8.0,256.0,0.0,60.0,,1920,1080,2073600,141.21199808219862,256.0,2048.0,0,Mid-Range,Mainstream,256.0
109000.0,Bon état,HP,PAVILION,,Intégrée,INTEL IRIS XE GRAPHICS,I7 1165G7,16.0GB,DDR4,512GB,,512GO,SSD,14.0,60.0Hz,1920x1080,BAB EZZOUAR,2022,12,16.0,512.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,512.0,8192.0,0,High-End,Mainstream,512.0
58500.0,Good Condition,HP,PROBOOK,,Standard Graphics,Integrated,8TH GEN INTEL CORE I5 8250U,8.0GB,DDR4,256GB,,Not Specified,SSD,15.6,60.0Hz,1920x1080,Not Specified,2025,2,8.0,256.0,0.0,60.0,,1920,1080,2073600,141.21199808219862,256.0,2048.0,0,Mid-Range,Mainstream,256.0
429000.0,Etat neuf,Apple,MACBOOK,,Intégrée,Apple m2 max,Apple m2 max,32.0GB,DDR5,1000GB,,1000GO,SSD,16.0,60.0Hz,3024x1964,BAB EZZOUAR,2023,1,32.0,1000.0,0.0,60.0,,3024,1964,5939136,225.36317911318167,1000.0,32000.0,0,Enthusiast,Premium,1000.0
125000.0,Used - Fair,APPLE,MACBOOK,,Standard Graphics,Integrated,APPLE M1,8.0GB,DDR4,256GB,,Not Specified,SSD,13.3,60.0Hz,2560x1600,BAB EZZOUAR,2025,6,8.0,256.0,0.0,60.0,,2560,1600,4096000,226.98300468106115,256.0,2048.0,0,Mid-Range,Premium,256.0
55000.0,Used - Fair,HP,PAVILION,,Standard Graphics,Integrated,8TH GEN INTEL CORE I3,16.0GB,DDR5,256GB,,Not Specified,SSD,15.5,60.0Hz,1920x1080,Not Specified,2025,1,16.0,256.0,0.0,60.0,,1920,1080,2073600,142.123043231116,256.0,4096.0,0,Entry-Level,Mainstream,256.0
133000.0,Never Used (New),HP,PAVILION,NVIDIA GEFORCE MX570,Standard Graphics,Integrated,INTEL CORE I5 1334U,8.0GB,DDR4,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2024,10,8.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,2048.0,0,Mid-Range,Mainstream,256.0
72000.0,Used - Fair,HP,ELITEBOOK,,Standard Graphics,Integrated,8TH GEN INTEL CORE I5 VPRO,16.0GB,DDR4,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,BARAKI,2025,6,16.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,4096.0,0,Mid-Range,Mainstream,256.0
82000.0,Used - Good,LENOVO,THINKPAD,,Standard Graphics,Integrated,11TH GEN INTEL CORE I7 1165G7,16.0GB,DDR5,512GB,,Not Specified,SSD,13.0,60.0Hz,1920x1080,BAB EZZOUAR,2025,8,16.0,512.0,0.0,60.0,1920x1080,1920,1080,2073600,169.45439769863833,512.0,8192.0,0,High-End,Mainstream,512.0
176900.0,New,LENOVO,THINKPAD,,Standard Graphics,Integrated,INTEL CORE ULTRA 5 125U,8.0GB,DDR5,512GB,,Not Specified,SSD,14.0,60.0Hz,1920x1200,HYDRA,2025,8,8.0,512.0,0.0,60.0,1920x1200,1920,1200,2304000,161.72539083525606,512.0,4096.0,0,Other,Mainstream,512.0
320000.0,Never Used (New),DELL,XPS,,Standard Graphics,Integrated,INTEL CORE ULTRA 7 155H,16.0GB,DDR5,1024GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2025,8,16.0,1024.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,1024.0,16384.0,0,Other,Mainstream,1024.0
108000.0,New,HP,ELITEBOOK,,Standard Graphics,Integrated,AMD RYZEN 5 PRO 7530U,16.0GB,DDR5,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,ALGER CENTRE,2025,4,16.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,4096.0,0,Mid-Range,Mainstream,256.0
125000.0,Used - Fair,APPLE,MACBOOK,,Standard Graphics,Integrated,APPLE M1,8.0GB,DDR4,256GB,,Not Specified,SSD,13.0,60.0Hz,2560x1440,KOUBA,2025,7,8.0,256.0,0.0,60.0,2560x1440,2560,1440,3686400,225.93919693151776,256.0,2048.0,0,Mid-Range,Premium,256.0
85000.0,Used - Good,DELL,LATITUDE,,Standard Graphics,Integrated,11TH GEN INTEL CORE I7 1185G7,8.0GB,DDR4,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,MOSTAGANEM,2025,8,8.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,2048.0,0,High-End,Mainstream,256.0
25000.0,Average Condition,ASUS,VIVOBOOK,NVIDIA GEFORCE GT 540,Standard Graphics,Integrated,INTEL CORE I3 2120,4.0GB,DDR4,,1000GB,Not Specified,HDD,14.0,60.0Hz,1920x1080,Not Specified,2025,7,4.0,0.0,1000.0,60.0,1920x1080,1920,1080,2073600,157.3505121487356,1000.0,0.0,0,Entry-Level,Mainstream,200.0
195000.0,New,DELL,XPS,NVIDIA GEFORCE RTX 3050 TI,Standard Graphics,Integrated,INTEL CORE I7 12700H,16.0GB,DDR5,1024GB,,Not Specified,SSD,15.6,60.0Hz,3840x2160,ALGER CENTRE,2024,7,16.0,1024.0,0.0,60.0,3840x2160,3840,2160,8294400,282.42399616439724,1024.0,16384.0,1,High-End,Mainstream,1024.0
129900.0,New,HP,PAVILION,,Standard Graphics,Integrated,12TH GEN INTEL CORE I5 1235U,8.0GB,DDR4,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,EL ACHOUR,2025,7,8.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,2048.0,0,Mid-Range,Mainstream,256.0
52500.0,Bon état,HP,ELITEBOOK,,Intégrée,INTEL UHD 620,INTEL CORE I5-8365,8.0GB,DDR4,256GB,,256GO,SSD,15.0,60.0Hz,1920x1080,DOUERA,2025,8,8.0,256.0,0.0,60.0,,1920,1080,2073600,146.86047800548656,256.0,2048.0,0,Mid-Range,Mainstream,256.0
20000.0,Used - Poor,SAMSUNG,GALAXY,NVIDIA GEFORCE GT 710,Standard Graphics,Integrated,4TH GEN INTEL CORE I3,4.0GB,DDR4,128GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2025,6,4.0,128.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,128.0,512.0,0,Entry-Level,Niche,128.0
169999.0,Used - Good,APPLE,MACBOOK,,Standard Graphics,Integrated,APPLE M2,16.0GB,DDR5,256GB,,Not Specified,SSD,13.5,60.0Hz,2560x1600,DELY BRAHIM,2025,8,16.0,256.0,0.0,60.0,,2560,1600,4096000,223.62029350060095,256.0,4096.0,0,Mid-Range,Premium,256.0
68000.0,Good Condition,HP,PAVILION,,Standard Graphics,Integrated,AMD RYZEN 7 7500U,8.0GB,DDR4,256GB,,Not Specified,SSD,15.6,60.0Hz,1920x1080,Not Specified,2025,8,8.0,256.0,0.0,60.0,,1920,1080,2073600,141.21199808219862,256.0,2048.0,0,High-End,Mainstream,256.0
119000.0,Used - Good,APPLE,MACBOOK,,Standard Graphics,Integrated,APPLE M1,8.0GB,DDR4,256GB,,Not Specified,SSD,13.0,60.0Hz,2560x1600,BAB EZZOUAR,2025,1,8.0,256.0,0.0,60.0,,2560,1600,4096000,232.22107401985488,256.0,2048.0,0,Mid-Range,Premium,256.0
135000.0,Good Condition,DELL,LATITUDE,,Standard Graphics,Integrated,INTEL ULTRA 5 135U,16.0GB,DDR5,256GB,,Not Specified,SSD,13.5,60.0Hz,1920x1080,Not Specified,2024,12,16.0,256.0,0.0,60.0,,1920,1080,2073600,163.1783088949851,256.0,4096.0,0,Other,Mainstream,256.0
66000.0,Good Condition,HP,PROBOOK,,Standard Graphics,Integrated,AMD RYZEN 5 4500,16.0GB,DDR5,512GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2025,5,16.0,512.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,512.0,8192.0,0,Mid-Range,Mainstream,512.0
189000.0,Good Condition,APPLE,MACBOOK PRO,AMD RADEON PRO 5500,Standard Graphics,Integrated,INTEL CORE I9 9880H,16.0GB,DDR5,1000GB,,Not Specified,SSD,16.0,60.0Hz,3024x1964,Not Specified,2024,8,16.0,1000.0,0.0,60.0,,3024,1964,5939136,225.36317911318167,1000.0,16000.0,0,Enthusiast,Premium,1000.0
129900.0,Neuf jamais utilisé,HP,ELITEBOOK,,Intégrée,INTEL GRAPHICS UHD,INTEL CORE I5 1334U,8.0GB,DDR4,512GB,,512GO,SSD,15.0,60.0Hz,1920x1080,ANNABA,2025,8,8.0,512.0,0.0,60.0,,1920,1080,2073600,146.86047800548656,512.0,4096.0,0,Mid-Range,Mainstream,512.0
182000.0,Used - Good,ASUS,TUF,NVIDIA GEFORCE RTX 3050,Standard Graphics,Integrated,AMD RYZEN 7 6800HQ,16.0GB,DDR5,512GB,,Not Specified,SSD,17.0,144.0Hz,1920x1080,BAB EZZOUAR,2025,7,16.0,512.0,0.0,144.0,1920x1080,1920,1080,2073600,129.58277471072344,512.0,8192.0,1,High-End,Mainstream,512.0
750000.0,New,APPLE,MACBOOK,,Standard Graphics,Integrated,APPLE M3 MAX,48.0GB,DDR5,1024GB,,Not Specified,SSD,16.0,60.0Hz,3024x1964,BAB EZZOUAR,2025,8,48.0,1024.0,0.0,60.0,,3024,1964,5939136,225.36317911318167,1024.0,49152.0,0,Enthusiast,Premium,1024.0
52000.0,Good Condition,LENOVO,THINKPAD,,Standard Graphics,Integrated,8TH GEN INTEL CORE I5 8350U,8.0GB,DDR4,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2024,9,8.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,2048.0,0,Mid-Range,Mainstream,256.0
108000.0,Used - Good,MICROSOFT,SURFACE,,Standard Graphics,Integrated,11TH GEN INTEL CORE I5,8.0GB,DDR4,256GB,,Not Specified,SSD,13.0,60.0Hz,1920x1080,BATNA,2025,2,8.0,256.0,0.0,60.0,,1920,1080,2073600,169.45439769863833,256.0,2048.0,0,Mid-Range,Premium,256.0
108000.0,Used - Good,HP,PAVILION,,Standard Graphics,Integrated,INTEL CORE I5 1135G7,8.0GB,DDR4,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2024,9,8.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,2048.0,0,Mid-Range,Mainstream,256.0
111111.0,Good Condition,APPLE,MACBOOK,,Standard Graphics,Integrated,APPLE M1,8.0GB,DDR4,256GB,,Not Specified,SSD,13.3,60.0Hz,2560x1600,Not Specified,2025,5,8.0,256.0,0.0,60.0,,2560,1600,4096000,226.98300468106115,256.0,2048.0,0,Mid-Range,Premium,256.0
145000.0,Etat neuf,DELL LATITUDE 5450  2024 ULTRA 7 PRO,Not Specified,,Intégrée,Intel AI Boost pour les traitements d'intelligence Artificielle,INTEL ULTRA 7 165U 5GHZ,32.0GB,DDR5,512GB,,512GO,SSD,14.0,60.0Hz,1920x1080,BAB EZZOUAR,2024,10,32.0,512.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,512.0,16384.0,0,Other,Niche,512.0
335000.0,Good Condition,APPLE,MACBOOK PRO,,Standard Graphics,Integrated,APPLE M2 PRO,32.0GB,DDR5,512GB,,Not Specified,SSD,14.0,60.0Hz,2560x1600,Not Specified,2024,12,32.0,512.0,0.0,60.0,,2560,1600,4096000,215.6338544470081,512.0,16384.0,0,High-End,Premium,512.0
75000.0,Used - Good,ACER,ASPIRE,,Standard Graphics,Integrated,INTEL CORE I3 N305,8.0GB,DDR5,256GB,,Not Specified,SSD,15.6,60.0Hz,1920x1080,SETIF,2025,1,8.0,256.0,0.0,60.0,1920x1080,1920,1080,2073600,141.21199808219862,256.0,2048.0,0,Entry-Level,Budget,256.0
275000.0,Used - Good,APPLE,MACBOOK PRO,APPLE 8-CORE GPU,Standard Graphics,Integrated,APPLE M1,8.0GB,DDR4,256GB,,Not Specified,SSD,13.3,60.0Hz,2560x1600,Not Specified,2021,3,8.0,256.0,0.0,60.0,,2560,1600,4096000,226.98300468106115,256.0,2048.0,0,Mid-Range,Premium,256.0
53900.0,Bon état,LENOVO,IDEAPAD,,Intégrée,Integrated,I7-6600U,8.0GB,DDR4,256GB,,256GO,SSD,15.6,60.0Hz,1920x1080,BAB EZZOUAR,2025,8,8.0,256.0,0.0,60.0,,1920,1080,2073600,141.21199808219862,256.0,2048.0,0,High-End,Mainstream,256.0
56000.0,Never Used (New),HP,PAVILION,,Standard Graphics,Integrated,INTEL CELERON N4020,4.0GB,DDR4,256GB,,Not Specified,SSD,15.6,60.0Hz,1920x1080,Not Specified,2024,11,4.0,256.0,0.0,60.0,,1920,1080,2073600,141.21199808219862,256.0,1024.0,0,Entry-Level,Mainstream,256.0
62000.0,Etat neuf,DELL,LATITUDE,,Intégrée,INTEL UHD GRAPHICS,INTEL CORE I5-10210U,16.0GB,DDR5,256GB,,256GBGO,SSD,14.0,60.0Hz,1920x1080,BAB EZZOUAR,2025,8,16.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,4096.0,0,Mid-Range,Mainstream,256.0
55000.0,Used - Poor,DELL,LATITUDE,,Standard Graphics,Integrated,8TH GEN INTEL CORE I5 8350U,8.0GB,DDR4,256GB,,Not Specified,SSD,13.3,60.0Hz,1920x1080,OULED YAICH,2025,7,8.0,256.0,0.0,60.0,,1920,1080,2073600,165.6321180513006,256.0,2048.0,0,Mid-Range,Mainstream,256.0
149000.0,Used - Fair,ASUS,TUF,NVIDIA GEFORCE RTX 3050,Standard Graphics,Integrated,12TH GEN INTEL CORE I5 12500H,16.0GB,DDR5,512GB,,Not Specified,SSD,15.0,144.0Hz,1920x1080,Not Specified,2024,10,16.0,512.0,0.0,144.0,1920x1080,1920,1080,2073600,146.86047800548656,512.0,8192.0,1,Mid-Range,Mainstream,512.0
59000.0,Used - Fair,DELL,LATITUDE,,Standard Graphics,Integrated,10TH GEN INTEL CORE I5 10310U,8.0GB,DDR4,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2025,6,8.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,2048.0,0,Mid-Range,Mainstream,256.0
